"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"2830-P",55,407.53335732501,"UKTZD","Nottingham","Texas","UK","Regional Pumpkin Festival","1686 T","1726 J",1,1,-1,"Peanut Pumpkin",184.854021403108,"Light"
"2876-P",68,405.376102903858,"PUJMQ","Nottingham","New York","Canada","National Pumpkin Festival","1481 H","1020 U",263,415,-3,"Tiger Stripe",183.875507257525,"Light"
"2396-P",37,412.521712687798,"TZTLH","Houston","Texas","UK","Local Pumpkin Festival","1926 S","1729 Z",272,442,-9,"Peanut Pumpkin",187.116701334517,"Light"
"2034-P",66,405.293928150646,"MKGFK","Los Angeles","Florida","UK","Regional Pumpkin Festival","1646 H","1616 U",264,423,-3,"Tiger Stripe",183.838233416461,"Light"
"2793-P",44,404.628706508316,"ZNGDT","New York","California","USA","Regional Pumpkin Festival","1449 B","1861 G",261,423,-4,"Red Warty Thing",183.536493955142,"Light"
"2234-P",58,410.134007162601,"PLJWS","New York","Florida","Canada","Local Pumpkin Festival","1206 I","1135 N",255,382,8,"Tiger Stripe",186.033656326481,"Light"
"2646-P",43,401.586286247708,"XJUXJ","Paris","California","Canada","Local Pumpkin Festival","1292 B","1256 T",258,396,4,"One Too Many",182.156475338596,"Light"
"2568-P",66,406.264445760287,"PLMCS","Houston","California","UK","Regional Pumpkin Festival","1289 P","1981 Z",3,0,-4,"Tiger Stripe",184.278452799145,"Light"
"2128-P",49,408.695029444061,"GLPVJ","Paris","Florida","UK","Regional Pumpkin Festival","1581 D","1616 I",256,386,-1,"One Too Many",185.380947012752,"Light"
"2153-P",35,405.396083815955,"MLEIM","Houston","Texas","Canada","Regional Pumpkin Festival","1421 I","1221 M",265,403,-4,"Tiger Stripe",183.884570446798,"Light"
"2053-P",67,408.91782683339,"NKPIU","Los Angeles","New York","Canada","Regional Pumpkin Festival","1050 F","1948 Z",253,374,2,"Red Warty Thing",185.482006208607,"Light"
"2061-P",88,403.006561976857,"DZOHU","Los Angeles","Florida","Canada","Local Pumpkin Festival","1595 G","1567 H",265,422,-3,"Peanut Pumpkin",182.800701572635,"Light"
"2026-P",91,393.652790131979,"DCTPE","Chicago","Texas","USA","National Pumpkin Festival","1614 O","1832 K",259,398,-4,"Peanut Pumpkin",178.557902033077,"Light"
"2580-P",35,403.804846698418,"XUZMX","Los Angeles","California","USA","Local Pumpkin Festival","1001 D","1696 K",264,426,-5,"Tiger Stripe",183.162797431422,"Light"
"2731-P",96,394.27441271022,"DXYCI","Houston","Florida","USA","National Pumpkin Festival","1211 J","1419 H",266,399,-1,"One Too Many",178.839865291587,"Light"
"2633-P",9,394.238274847157,"GBHPY","Paris","California","UK","Regional Pumpkin Festival","1812 C","1530 G",268,446,-10,"Peanut Pumpkin",178.823473432633,"Light"
"2239-P",59,393.323165908456,"XCTYI","Nottingham","California","Canada","National Pumpkin Festival","1746 V","1952 X",266,415,1,"Peanut Pumpkin",178.40838700032,"Light"
"2285-P",17,394.687373190187,"ZXSUT","Los Angeles","Texas","UK","Regional Pumpkin Festival","1092 L","1808 B",3,-4,-3,"Red Warty Thing",179.027181014411,"Light"
"2369-P",1,391.776822050102,"VCKXT","Paris","Florida","Canada","Regional Pumpkin Festival","1998 I","1901 K",5,4,3,"Red Warty Thing",177.706977224774,"Light"
"2172-P",11,395.039397235028,"YLNQR","Houston","Texas","USA","Regional Pumpkin Festival","1912 E","1591 F",3,5,4,"One Too Many",179.186856435208,"Light"
"2906-P",100,400.301412520185,"KFNTU","Nottingham","Texas","Canada","National Pumpkin Festival","1535 A","1728 L",251,370,4,"Tiger Stripe",181.573666419378,"Light"
"2230-P",88,383.245584792458,"GMWQA","Chicago","Texas","Canada","Local Pumpkin Festival","1984 C","1408 S",235,301,35,"Peanut Pumpkin",173.837273098047,"Light"
"2918-P",57,385.054362973198,"FMFKC","Paris","Florida","UK","National Pumpkin Festival","1493 H","1675 O",268,419,-6,"One Too Many",174.657721079853,"Light"
"2457-P",88,381.349414049648,"JBRYY","New York","Texas","USA","Local Pumpkin Festival","1553 X","1813 B",256,403,-8,"Red Warty Thing",172.977184516891,"Light"
"2018-P",74,372.301972245798,"OAVUS","Houston","Florida","USA","Regional Pumpkin Festival","1853 F","1097 J",-1,-2,-1,"Tiger Stripe",168.873333946646,"Light"
"2344-P",79,384.224973775446,"JGECL","Los Angeles","Florida","Canada","Regional Pumpkin Festival","1932 L","1844 P",261,377,-2,"Tiger Stripe",174.281516467993,"Light"
"2040-P",45,383.257426944561,"RZZTN","Nottingham","Texas","Canada","National Pumpkin Festival","1467 P","1044 W",266,400,-5,"Red Warty Thing",173.842644607885,"Light"
"2666-P",18,376.419773853384,"LPUPT","Chicago","California","UK","Regional Pumpkin Festival","1972 O","1789 F",218,231,58,"Tiger Stripe",170.74113733702,"Light"
"2606-P",10,366.048149738833,"ZQZVQ","Chicago","Texas","USA","Local Pumpkin Festival","1699 H","1759 M",248,357,1,"Tiger Stripe",166.036647774152,"Light"
"2911-P",54,379.589617443271,"HLECI","Paris","Florida","USA","National Pumpkin Festival","1455 C","1400 J",256,394,-3,"Red Warty Thing",172.178954203487,"Light"
"2753-P",6,370.637903713621,"WGMYX","Houston","Texas","Canada","National Pumpkin Festival","1230 H","1089 U",250,357,5,"Red Warty Thing",168.118525157293,"Light"
"2018-P",74,372.323209067807,"JYWBD","Los Angeles","Texas","UK","National Pumpkin Festival","1547 T","1243 S",249,343,6,"Red Warty Thing",168.882966807072,"Light"
"2193-P",78,370.092284586281,"YYAVB","New York","Florida","USA","Regional Pumpkin Festival","1387 O","1897 B",266,400,-12,"Peanut Pumpkin",167.871036484205,"Light"
"2425-P",91,356.887059631757,"FOERQ","Nottingham","Florida","Canada","National Pumpkin Festival","1775 O","1235 T",254,368,-1,"Peanut Pumpkin",161.8812472007,"Light"
"2420-P",100,357.582348518074,"PCYSD","Chicago","California","UK","National Pumpkin Festival","1272 O","1438 U",2,-3,1,"One Too Many",162.196624934479,"Light"
"2208-P",29,361.70483312849,"KRVVJ","New York","Texas","USA","Regional Pumpkin Festival","1821 I","1027 W",253,355,-1,"Tiger Stripe",164.066552499206,"Light"
"2444-P",43,364.305513723753,"MPEEX","Nottingham","California","USA","Local Pumpkin Festival","1356 E","1654 J",248,361,-3,"Red Warty Thing",165.246201374025,"Light"
"2877-P",79,359.366875672713,"JYQHD","Houston","Texas","Canada","Local Pumpkin Festival","1000 C","1883 O",246,347,1,"Peanut Pumpkin",163.006072835881,"Light"
"2106-P",17,353.992674476467,"MEGPT","Houston","Texas","USA","Regional Pumpkin Festival","1771 X","1206 R",250,366,-6,"Peanut Pumpkin",160.568376178419,"Light"
"2761-P",51,362.788682449609,"LNWXD","Los Angeles","New York","UK","Local Pumpkin Festival","1937 G","1573 D",248,355,1,"Red Warty Thing",164.558178281496,"Light"
"2997-P",38,347.156024254858,"FSFEW","Chicago","Florida","USA","Regional Pumpkin Festival","1098 X","1579 A",0,-3,3,"Tiger Stripe",157.467323801539,"Light"
"2782-P",76,352.452741263434,"UYJLD","Chicago","Florida","Canada","Local Pumpkin Festival","1010 P","1300 U",4,-3,5,"Red Warty Thing",159.869874222678,"Light"
"2498-P",54,360.756547748111,"CXBGZ","Los Angeles","California","Canada","Local Pumpkin Festival","1709 A","1131 E",0,-5,1,"Peanut Pumpkin",163.636417486084,"Light"
"2634-P",42,357.187388588674,"DOIBT","Chicago","California","UK","National Pumpkin Festival","1937 T","1091 N",251,363,-5,"Tiger Stripe",162.017474124048,"Light"
"2717-P",30,343.455058910884,"LXUJD","Houston","Texas","USA","National Pumpkin Festival","1811 O","1041 K",-1,-1,5,"Peanut Pumpkin",155.788594159877,"Light"
"2549-P",18,345.937050640583,"ULVWW","Paris","California","USA","Local Pumpkin Festival","1461 W","1716 N",-2,-1,-1,"Tiger Stripe",156.914406670872,"Light"
"2559-P",91,348.82219717931,"RGSUW","New York","Texas","USA","National Pumpkin Festival","1048 A","1818 S",-2,-4,-3,"One Too Many",158.223087127171,"Light"
"2037-P",86,347.764703143388,"RORCA","Los Angeles","New York","USA","Regional Pumpkin Festival","1313 A","1439 N",261,391,-15,"One Too Many",157.743415901156,"Light"
"2498-P",13,340.090525614098,"UEVTF","Nottingham","Florida","UK","Regional Pumpkin Festival","1880 C","1154 N",232,276,23,"One Too Many",154.262467527844,"Light"
"2403-P",46,332.172527967952,"EEOHW","Los Angeles","California","Canada","Regional Pumpkin Festival","1294 R","1306 C",5,5,-5,"Tiger Stripe",150.670924209875,"Light"
"2798-P",46,349.804539825581,"UBRIU","New York","Florida","USA","National Pumpkin Festival","1984 C","1819 N",4,2,0,"One Too Many",158.668670256245,"Light"
"2288-P",73,339.271082216874,"EKJYO","Nottingham","Florida","Canada","Local Pumpkin Festival","1993 X","1354 H",-2,3,3,"Peanut Pumpkin",153.890774255217,"Light"
"2998-P",12,327.492535816319,"VYXOC","Houston","Texas","Canada","Local Pumpkin Festival","1735 J","1915 X",4,-3,2,"Tiger Stripe",148.548115478234,"Light"
"2064-P",41,325.878982884809,"QXKWW","Houston","New York","UK","Regional Pumpkin Festival","1888 T","1888 O",247,333,1,"Tiger Stripe",147.81622017991,"Light"
"2060-P",59,343.987865774892,"EXDUX","Chicago","New York","Canada","Regional Pumpkin Festival","1103 S","1669 H",241,313,3,"Tiger Stripe",156.030271288075,"Light"
"2576-P",59,326.473308037035,"COAYW","Los Angeles","Texas","UK","National Pumpkin Festival","1208 Z","1117 N",263,401,-19,"Peanut Pumpkin",148.085801534259,"Light"
"2353-P",39,333.512524121441,"JCNKI","Houston","California","USA","Local Pumpkin Festival","1880 Q","1276 I",249,342,0,"Peanut Pumpkin",151.278736240927,"Light"
"2255-P",20,339.621778952889,"DKXFW","Houston","California","Canada","Regional Pumpkin Festival","1398 U","1994 Z",246,336,-6,"Tiger Stripe",154.049847618857,"Light"
"2062-P",64,321.358469896019,"RYWOH","Paris","New York","UK","Regional Pumpkin Festival","1218 Z","1522 C",237,297,10,"Red Warty Thing",145.765749979709,"Light"
"2659-P",84,317.140724372119,"TAINE","Paris","New York","UK","Regional Pumpkin Festival","1763 S","1266 I",240,322,-3,"Red Warty Thing",143.852612791466,"Light"
"2432-P",37,319.722646175325,"JAUKF","Chicago","Texas","Canada","Regional Pumpkin Festival","1659 U","1179 Q",-5,1,0,"Tiger Stripe",145.023752821337,"Light"
"2962-P",97,319.974152078852,"BDPNW","Chicago","Texas","USA","National Pumpkin Festival","1247 K","1941 M",230,283,12,"One Too Many",145.137833980187,"Light"
"2276-P",85,317.629324753769,"YNUGV","Chicago","Florida","UK","Regional Pumpkin Festival","1713 Z","1409 B",-5,3,-1,"Tiger Stripe",144.074238196562,"Light"
"2364-P",51,313.941065411083,"MGMPX","Los Angeles","New York","Canada","Local Pumpkin Festival","1909 R","1084 U",254,383,-18,"Red Warty Thing",142.401271900138,"Light"
"2575-P",99,328.0318304291,"ADYVY","Los Angeles","New York","UK","Regional Pumpkin Festival","1100 Y","1514 B",-4,3,2,"Peanut Pumpkin",148.792735399773,"Light"
"2360-P",39,310.382558072917,"CQWJV","Nottingham","California","USA","Local Pumpkin Festival","1327 G","1068 V",-3,1,0,"Tiger Stripe",140.787160122957,"Light"
"2368-P",84,321.727491346188,"FBZYP","Paris","New York","USA","Local Pumpkin Festival","1049 C","1096 E",4,5,-4,"Peanut Pumpkin",145.933135293872,"Light"
"2126-P",4,314.254711460322,"LXVTR","Chicago","Florida","Canada","Local Pumpkin Festival","1001 P","1905 K",240,312,-2,"Peanut Pumpkin",142.543539354954,"Light"
"2117-P",98,313.350266093388,"TGDUW","Nottingham","Texas","Canada","Local Pumpkin Festival","1723 P","1294 T",248,334,-4,"Peanut Pumpkin",142.133289837431,"Light"
"2289-P",84,313.244834848307,"ZIXSS","Nottingham","New York","UK","National Pumpkin Festival","1771 V","1996 L",246,338,-8,"Red Warty Thing",142.085467029102,"Light"
"2143-P",39,310.142175501212,"JGISF","Chicago","Texas","USA","Local Pumpkin Festival","1472 N","1664 V",240,319,1,"Red Warty Thing",140.678124422551,"Light"
"2512-P",37,308.696695820428,"JQLAM","Houston","Florida","UK","Regional Pumpkin Festival","1765 P","1632 L",-3,-1,-4,"Peanut Pumpkin",140.022465868357,"Light"
"2708-P",18,310.699332590774,"DNOUU","Houston","Texas","UK","National Pumpkin Festival","1128 R","1697 Z",3,-5,-5,"Red Warty Thing",140.930846627267,"Light"
"2553-P",60,300.127619655989,"GXJXO","Houston","Texas","USA","Local Pumpkin Festival","1265 Y","1468 G",242,304,-1,"Tiger Stripe",136.135598302219,"Light"
"2078-P",85,302.020141441189,"JYGQN","Chicago","Texas","UK","Local Pumpkin Festival","1891 Z","1366 E",226,277,12,"One Too Many",136.994031744044,"Light"
"2594-P",82,298.983587707952,"JPRIS","Paris","California","Canada","Local Pumpkin Festival","1265 F","1045 N",237,297,1,"Peanut Pumpkin",135.616674139553,"Light"
"2735-P",86,295.613013563678,"EQUTQ","Chicago","California","Canada","National Pumpkin Festival","1935 X","1867 O",228,278,9,"One Too Many",134.087807425191,"Light"
"2038-P",75,291.684778571129,"TWSTK","Nottingham","Texas","UK","Regional Pumpkin Festival","1730 U","1404 Y",2,-4,2,"One Too Many",132.305990005004,"Light"
"2896-P",93,281.829322358593,"PEHMQ","Nottingham","Texas","USA","National Pumpkin Festival","1322 K","1031 B",-4,-5,-2,"Tiger Stripe",127.835630264128,"Light"
"2483-P",67,285.947587776929,"HFTTL","Chicago","Florida","Canada","Local Pumpkin Festival","1635 T","1670 D",241,314,-13,"Red Warty Thing",129.70364403552,"Light"
"2231-P",4,284.77666492667,"ZNUSC","Houston","Florida","Canada","Regional Pumpkin Festival","1747 N","1973 S",238,309,-4,"Tiger Stripe",129.172522364784,"Light"
"2250-P",8,286.717933278531,"DHRCL","Chicago","Texas","UK","Regional Pumpkin Festival","1147 R","1968 J",231,295,0,"One Too Many",130.053066877311,"Light"
"2580-P",71,269.269399080426,"OMVDY","New York","Florida","USA","National Pumpkin Festival","1286 P","1965 U",-3,0,2,"Red Warty Thing",122.138544897366,"Light"
"2135-P",78,277.388258833811,"KMWZD","Los Angeles","Florida","UK","National Pumpkin Festival","1569 D","1475 E",228,254,16,"Peanut Pumpkin",125.821197734602,"Light"
"2256-P",16,277.925317908637,"XYQZW","Paris","California","Canada","National Pumpkin Festival","1407 S","1298 U",237,291,-1,"One Too Many",126.064803633182,"Light"
"2053-P",25,275.02632928621,"EFOAL","Chicago","New York","USA","Local Pumpkin Festival","1173 K","1744 Z",238,299,-10,"Tiger Stripe",124.749844513333,"Light"
"2744-P",7,282.704150359146,"NWXDY","Nottingham","New York","UK","National Pumpkin Festival","1017 Y","1158 Z",-4,-4,-2,"Tiger Stripe",128.232445570242,"Light"
"2490-P",54,284.658034624904,"NNTKT","Los Angeles","California","UK","Regional Pumpkin Festival","1217 V","1166 T",237,308,-10,"Tiger Stripe",129.118712565052,"Light"
"2808-P",74,265.593593902886,"OMBIW","Nottingham","California","USA","Regional Pumpkin Festival","1060 H","1595 J",0,2,-5,"Red Warty Thing",120.471227715228,"Light"
"2461-P",94,272.584139136598,"QJEID","Nottingham","New York","Canada","Local Pumpkin Festival","1153 L","1567 T",221,258,0,"Red Warty Thing",123.642085695379,"Light"
"2162-P",39,268.677297011018,"WWVYY","New York","Florida","USA","National Pumpkin Festival","1975 W","1363 D",234,278,-7,"One Too Many",121.869971916421,"Light"
"2492-P",62,272.250507881865,"TVVZF","Los Angeles","California","USA","Local Pumpkin Festival","1541 C","1407 J",229,270,3,"One Too Many",123.490753103839,"Light"
"2819-P",61,267.757084326819,"DUKJF","Chicago","New York","USA","National Pumpkin Festival","1170 J","1145 P",228,268,1,"Tiger Stripe",121.452570464092,"Light"
"2374-P",80,277.034594839439,"NSQLO","Houston","Texas","UK","Regional Pumpkin Festival","1280 I","1718 Z",218,234,21,"One Too Many",125.660778445211,"Light"
"2478-P",98,279.151748158038,"RELTC","Los Angeles","Texas","USA","Local Pumpkin Festival","1962 P","1139 X",1,-1,2,"Tiger Stripe",126.621103036647,"Light"
"2048-P",81,267.558793517761,"TEYKV","Paris","Texas","USA","Local Pumpkin Festival","1994 R","1632 A",-4,-3,3,"Red Warty Thing",121.362627266062,"Light"
"2523-P",42,275.71853736788,"OIGGO","Houston","Florida","Canada","National Pumpkin Festival","1527 K","1825 F",233,268,-1,"One Too Many",125.06382481763,"Light"
"2035-P",59,263.943355850875,"NYUTC","Chicago","Texas","UK","National Pumpkin Festival","1953 N","1865 O",237,302,-17,"Red Warty Thing",119.722692326152,"Light"
"2702-P",16,264.483205126412,"MIDXE","Los Angeles","Texas","USA","National Pumpkin Festival","1611 Q","1844 Q",3,5,-2,"One Too Many",119.967563838485,"Light"
"2786-P",57,257.754965835251,"ZISNQ","Nottingham","Florida","Canada","National Pumpkin Festival","1945 G","1005 I",-4,-2,1,"Tiger Stripe",116.91568583248,"Light"
"2446-P",28,268.981427569874,"KGMCC","Chicago","California","Canada","National Pumpkin Festival","1304 Q","1238 D",2,1,-2,"Tiger Stripe",122.007923217402,"Light"
"2100-P",87,267.730211842805,"GJSQY","Chicago","New York","USA","Local Pumpkin Festival","1922 W","1752 A",-1,-4,3,"One Too Many",121.44038131038,"Light"
"2581-P",27,264.232155282423,"TSRZR","Houston","New York","UK","Local Pumpkin Festival","1203 P","1402 J",236,282,-8,"Red Warty Thing",119.853689544762,"Light"
"2532-P",100,251.826112804003,"USAWH","Houston","Florida","USA","Regional Pumpkin Festival","1178 M","1316 F",227,248,0,"Peanut Pumpkin",114.226403334655,"Light"
"2985-P",97,250.391884530894,"HOOYJ","Los Angeles","Texas","USA","National Pumpkin Festival","1946 E","1750 F",-3,-2,1,"Red Warty Thing",113.575848333135,"Light"
"2919-P",26,243.003515138291,"TNDCR","Nottingham","California","USA","Regional Pumpkin Festival","1436 B","1781 W",-4,5,3,"Peanut Pumpkin",110.224540349908,"Light"
"2521-P",40,259.775701257214,"YBHSM","Los Angeles","California","USA","National Pumpkin Festival","1337 D","1421 A",224,250,-3,"Tiger Stripe",117.832276001672,"Light"
"2315-P",89,252.344982429408,"IHINQ","Houston","Texas","USA","National Pumpkin Festival","1916 X","1096 K",2,2,5,"One Too Many",114.461758637763,"Light"
"2258-P",77,253.015206480771,"PXBMZ","Paris","New York","USA","Regional Pumpkin Festival","1350 D","1998 M",228,270,-8,"One Too Many",114.765767153652,"Light"
"2996-P",64,239.790737292729,"LENIA","Houston","Texas","Canada","National Pumpkin Festival","1188 C","1959 J",215,214,12,"Tiger Stripe",108.767248832656,"Light"
"2577-P",71,243.053883093223,"RKFVT","Chicago","California","UK","Local Pumpkin Festival","1333 G","1789 Z",215,237,-1,"One Too Many",110.247386869958,"Light"
"2676-P",7,249.064126081765,"QUKNX","Paris","Florida","UK","National Pumpkin Festival","1656 W","1886 M",3,1,2,"Peanut Pumpkin",112.973587231406,"Light"
"2235-P",77,248.810425058939,"DKGPB","Los Angeles","Florida","Canada","Regional Pumpkin Festival","1559 W","1297 R",5,3,4,"Tiger Stripe",112.858510383191,"Light"
